job_description,resume,affinity_score
"Puesto: Analista Financiero. Ubicación: Remoto. Experiencia requerida: 1-3 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: Java, Kubernetes, AWS, JavaScript, Keras. Skills blandas: Comunicación efectiva, Adaptabilidad. Idiomas: Francés.","Experiencia: 3-5 años. Educación: Bachiller. Skills: Keras, Adaptabilidad, AWS, Java, Kubernetes, Git, JavaScript, SQL, Comunicación efectiva, Deep Learning. Idiomas: Inglés avanzado.",8.31
"Puesto: Especialista en Marketing Digital. Ubicación: Remoto. Experiencia requerida: 3-5 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: C++, AWS, SQL, TensorFlow. Skills blandas: Gestión del tiempo, Pensamiento crítico. Idiomas: Inglés intermedio.","Experiencia: 3-5 años. Educación: Profesional en Administración. Skills: TensorFlow, Pensamiento crítico, SQL, AWS, Machine Learning, Comunicación efectiva, PostgreSQL, Adaptabilidad. Idiomas: Portugués, Español nativo.",7.9
"Puesto: Gerente de Proyectos. Ubicación: Bogotá. Experiencia requerida: 8+ años. Educación: Profesional en Administración. Skills técnicas requeridas: AWS, Django, Java, React, C++, JavaScript, Deep Learning. Skills blandas: Gestión del tiempo, Trabajo en equipo. Idiomas: Portugués.","Experiencia: 8+ años. Educación: Bachiller. Skills: Gestión del tiempo, Java, Trabajo en equipo, C++, React, Análisis financiero. Idiomas: Francés, Inglés básico, Español nativo.",5.38
"Puesto: Diseñador UX/UI. Ubicación: Bogotá. Experiencia requerida: 3-5 años. Educación: Profesional en Administración. Skills técnicas requeridas: Keras, Java, AWS, Kubernetes, Deep Learning, Machine Learning. Skills blandas: Creatividad, Comunicación efectiva. Idiomas: Francés.","Experiencia: 5-8 años. Educación: Maestría. Skills: Deep Learning, Creatividad, Kubernetes, Liderazgo, Scrum, SAP, Tableau, Machine Learning. Idiomas: Francés.",5.23
"Puesto: Analista de Datos. Ubicación: Cali. Experiencia requerida: 1-3 años. Educación: Profesional en Administración. Skills técnicas requeridas: Azure, Java, Node.js, AWS, TensorFlow. Skills blandas: Comunicación efectiva, Resolución de problemas, Creatividad. Idiomas: Inglés avanzado.","Experiencia: 1-3 años. Educación: Maestría. Skills: TensorFlow, AWS, SAP, PowerBI, UX/UI, Branding, Tableau, Negociación, Excel avanzado. Idiomas: Inglés avanzado.",4.91
"Puesto: Desarrollador Full Stack. Ubicación: Medellín. Experiencia requerida: 8+ años. Educación: Maestría. Skills técnicas requeridas: TensorFlow, React, SQL, Deep Learning, PostgreSQL. Skills blandas: Creatividad, Trabajo en equipo, Resolución de problemas. Idiomas: Inglés avanzado.","Experiencia: 5-8 años. Educación: Bachiller. Skills: Resolución de problemas, PostgreSQL, TensorFlow, Machine Learning, Django, APIs REST, JavaScript, Excel avanzado, PowerBI. Idiomas: Portugués, Inglés básico, Inglés intermedio.",6.05
"Puesto: Analista Financiero. Ubicación: Barranquilla. Experiencia requerida: 1-3 años. Educación: Doctorado. Skills técnicas requeridas: JavaScript, C++, Docker, Java, PostgreSQL, React. Skills blandas: Pensamiento crítico, Resolución de problemas. Idiomas: Inglés nativo.","Experiencia: 0-1 años. Educación: Técnico. Skills: C++, Análisis financiero, Content creation, Branding, Liderazgo. Idiomas: Español nativo, Portugués.",4.72
"Puesto: Especialista en Marketing Digital. Ubicación: Cali. Experiencia requerida: 8+ años. Educación: Profesional en Administración. Skills técnicas requeridas: Java, APIs REST, Docker, Python, Django, React. Skills blandas: Adaptabilidad, Creatividad, Resolución de problemas, Gestión del tiempo. Idiomas: Inglés nativo.","Experiencia: 5-8 años. Educación: Profesional en Administración. Skills: Resolución de problemas, Creatividad, React, Adaptabilidad, Django, Python, Gestión del tiempo, Node.js, Kubernetes, AWS, Machine Learning. Idiomas: Inglés avanzado.",6.39
"Puesto: Gerente de Proyectos. Ubicación: Medellín. Experiencia requerida: 5-8 años. Educación: Profesional en Administración. Skills técnicas requeridas: Machine Learning, PostgreSQL, Git, APIs REST, TensorFlow, Python. Skills blandas: Gestión del tiempo, Creatividad, Pensamiento crítico, Adaptabilidad. Idiomas: Inglés avanzado.","Experiencia: 1-3 años. Educación: Profesional en Administración. Skills: Pensamiento crítico, Análisis financiero, Scrum, Diseño gráfico, PowerBI. Idiomas: Español nativo, Francés.",3.94
"Puesto: Diseñador UX/UI. Ubicación: Remoto. Experiencia requerida: 1-3 años. Educación: Maestría. Skills técnicas requeridas: Docker, Git, JavaScript, SQL. Skills blandas: Pensamiento crítico, Resolución de problemas, Comunicación efectiva. Idiomas: Inglés intermedio.","Experiencia: 8+ años. Educación: Maestría. Skills: Gestión del tiempo, Deep Learning, Video editing, Tableau. Idiomas: Inglés intermedio.",3.22
"Puesto: Desarrollador Frontend. Ubicación: Bogotá. Experiencia requerida: 5-8 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: Java, Keras, Node.js, React, Azure. Skills blandas: Adaptabilidad, Creatividad, Comunicación efectiva. Idiomas: Inglés intermedio.","Experiencia: 0-1 años. Educación: Profesional en Ingeniería. Skills: Azure, Content creation, Figma, Gestión de proyectos, Branding, Video editing, Adobe Photoshop, Análisis financiero. Idiomas: Inglés avanzado, Inglés intermedio.",2.09
"Puesto: Analista Financiero. Ubicación: Bogotá. Experiencia requerida: 5-8 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: APIs REST, PostgreSQL, Machine Learning, Java. Skills blandas: Trabajo en equipo, Gestión del tiempo. Idiomas: Inglés intermedio.","Experiencia: 5-8 años. Educación: Doctorado. Skills: Gestión del tiempo, Java, APIs REST, Machine Learning, PostgreSQL, Trabajo en equipo, TensorFlow. Idiomas: Español nativo, Inglés nativo, Inglés avanzado.",8.43
"Puesto: Desarrollador Frontend. Ubicación: Remoto. Experiencia requerida: 3-5 años. Educación: Maestría. Skills técnicas requeridas: C++, Docker, SQL, Kubernetes. Skills blandas: Resolución de problemas, Adaptabilidad, Comunicación efectiva, Pensamiento crítico. Idiomas: Inglés intermedio.","Experiencia: 0-1 años. Educación: Técnico. Skills: Comunicación efectiva, SAP, Gestión de proyectos, Video editing, Adobe Photoshop, Diseño gráfico, Agile, Excel avanzado, SEO. Idiomas: Inglés básico, Francés, Inglés intermedio.",3.39
"Puesto: Desarrollador Backend. Ubicación: Cali. Experiencia requerida: 0-1 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: JavaScript, MongoDB, Python, AWS, C++, PostgreSQL. Skills blandas: Adaptabilidad, Resolución de problemas, Comunicación efectiva, Pensamiento crítico. Idiomas: Inglés intermedio.","Experiencia: 3-5 años. Educación: Profesional en Ingeniería. Skills: MongoDB, JavaScript, UX/UI, Negociación, Figma, Branding, PowerBI. Idiomas: Español nativo, Inglés intermedio, Francés.",6.33
"Puesto: Data Scientist. Ubicación: Barranquilla. Experiencia requerida: 5-8 años. Educación: Doctorado. Skills técnicas requeridas: AWS, PostgreSQL, Node.js, Machine Learning, C++, Python, Azure. Skills blandas: Pensamiento crítico, Gestión del tiempo. Idiomas: Portugués.","Experiencia: 5-8 años. Educación: Técnico. Skills: AWS, PostgreSQL, Node.js, C++, Azure, Gestión del tiempo, Machine Learning, TensorFlow, Django, Pensamiento crítico, React, Resolución de problemas. Idiomas: Inglés avanzado, Inglés intermedio, Inglés básico.",9.29
"Puesto: Gerente de Proyectos. Ubicación: Medellín. Experiencia requerida: 3-5 años. Educación: Profesional en Diseño. Skills técnicas requeridas: AWS, C++, Docker, Kubernetes, SQL, Java, APIs REST. Skills blandas: Gestión del tiempo, Pensamiento crítico, Trabajo en equipo, Comunicación efectiva. Idiomas: Francés.","Experiencia: 8+ años. Educación: Tecnólogo. Skills: Análisis financiero, Gestión del tiempo, JavaScript, TensorFlow, MongoDB, Pensamiento crítico, React. Idiomas: Francés, Inglés intermedio.",5.64
"Puesto: Product Manager. Ubicación: Bogotá. Experiencia requerida: 5-8 años. Educación: Profesional en Administración. Skills técnicas requeridas: Azure, TensorFlow, Python, React, Deep Learning, JavaScript. Skills blandas: Resolución de problemas, Creatividad, Comunicación efectiva. Idiomas: Inglés nativo.","Experiencia: 3-5 años. Educación: Maestría. Skills: TensorFlow, Creatividad, JavaScript, Python, Resolución de problemas, React, Node.js, Deep Learning, Django, Java, Pensamiento crítico. Idiomas: Portugués.",5.73
"Puesto: Ingeniero de Machine Learning. Ubicación: Medellín. Experiencia requerida: 5-8 años. Educación: Profesional en Diseño. Skills técnicas requeridas: C++, APIs REST, Docker. Skills blandas: Pensamiento crítico, Gestión del tiempo. Idiomas: Francés.","Experiencia: 1-3 años. Educación: Maestría. Skills: APIs REST, Gestión de proyectos, Agile, Diseño gráfico, Negociación, Marketing digital, Video editing, Liderazgo, Tableau. Idiomas: Español nativo.",3.89
"Puesto: Desarrollador Backend. Ubicación: Barranquilla. Experiencia requerida: 3-5 años. Educación: Doctorado. Skills técnicas requeridas: Docker, React, AWS, Java, PostgreSQL, MongoDB. Skills blandas: Creatividad, Adaptabilidad, Pensamiento crítico. Idiomas: Inglés intermedio.","Experiencia: 3-5 años. Educación: Profesional en Administración. Skills: JavaScript, APIs REST, Adobe Photoshop, Django, Scrum, Azure, Content creation, Análisis financiero, Creatividad. Idiomas: Inglés intermedio, Inglés avanzado, Francés.",4.85
"Puesto: Data Scientist. Ubicación: Cali. Experiencia requerida: 1-3 años. Educación: Doctorado. Skills técnicas requeridas: Kubernetes, C++, Keras, Node.js. Skills blandas: Resolución de problemas, Comunicación efectiva, Pensamiento crítico, Creatividad. Idiomas: Inglés avanzado.","Experiencia: 1-3 años. Educación: Profesional en Administración. Skills: Keras, PowerBI, Tableau, Análisis financiero, Content creation, Video editing, Illustrator, SEO. Idiomas: Portugués, Inglés intermedio.",4.53
"Puesto: Desarrollador Full Stack. Ubicación: Barranquilla. Experiencia requerida: 5-8 años. Educación: Profesional en Diseño. Skills técnicas requeridas: Python, Azure, SQL, C++. Skills blandas: Gestión del tiempo, Resolución de problemas, Comunicación efectiva, Pensamiento crítico. Idiomas: Inglés nativo.","Experiencia: 3-5 años. Educación: Profesional en Diseño. Skills: C++, Gestión del tiempo, Comunicación efectiva, Azure, Resolución de problemas, Python, Keras, AWS, Deep Learning. Idiomas: Inglés avanzado, Inglés nativo.",7.43
"Puesto: DevOps Engineer. Ubicación: Remoto. Experiencia requerida: 8+ años. Educación: Doctorado. Skills técnicas requeridas: Docker, Keras, Git, PostgreSQL, Deep Learning, MongoDB, TensorFlow. Skills blandas: Comunicación efectiva, Creatividad, Trabajo en equipo, Gestión del tiempo. Idiomas: Inglés intermedio.","Experiencia: 8+ años. Educación: Técnico. Skills: Kubernetes, Trabajo en equipo, Negociación, Gestión de proyectos, SQL. Idiomas: Portugués, Inglés avanzado.",4.81
"Puesto: Analista de Datos. Ubicación: Bogotá. Experiencia requerida: 5-8 años. Educación: Profesional en Administración. Skills técnicas requeridas: JavaScript, Keras, APIs REST. Skills blandas: Trabajo en equipo, Creatividad. Idiomas: Inglés intermedio.","Experiencia: 8+ años. Educación: Doctorado. Skills: Creatividad, APIs REST, JavaScript, SQL, AWS. Idiomas: Inglés avanzado, Inglés intermedio, Español nativo.",7.13
"Puesto: Diseñador UX/UI. Ubicación: Barranquilla. Experiencia requerida: 0-1 años. Educación: Doctorado. Skills técnicas requeridas: Keras, Python, Azure, Kubernetes, SQL, Java, Docker. Skills blandas: Gestión del tiempo, Resolución de problemas, Trabajo en equipo. Idiomas: Inglés intermedio.","Experiencia: 3-5 años. Educación: Maestría. Skills: Trabajo en equipo, SQL, Resolución de problemas, Python, Keras, Java, Docker, Comunicación efectiva, TensorFlow, Django, JavaScript, MongoDB. Idiomas: Inglés intermedio, Inglés básico, Inglés avanzado.",7.73
"Puesto: DevOps Engineer. Ubicación: Híbrido. Experiencia requerida: 5-8 años. Educación: Maestría. Skills técnicas requeridas: APIs REST, React, AWS. Skills blandas: Gestión del tiempo, Comunicación efectiva, Creatividad, Pensamiento crítico. Idiomas: Inglés avanzado.","Experiencia: 1-3 años. Educación: Profesional en Diseño. Skills: APIs REST, Video editing, SEO, Illustrator, Adobe Photoshop. Idiomas: Francés.",3.36
"Puesto: Desarrollador Frontend. Ubicación: Bogotá. Experiencia requerida: 1-3 años. Educación: Doctorado. Skills técnicas requeridas: C++, Machine Learning, React. Skills blandas: Pensamiento crítico, Creatividad, Resolución de problemas. Idiomas: Inglés intermedio.","Experiencia: 0-1 años. Educación: Maestría. Skills: SAP, Resolución de problemas, APIs REST, Gestión del tiempo, Django, PostgreSQL, AWS, Illustrator, Trabajo en equipo, Video editing. Idiomas: Inglés intermedio, Portugués.",4.84
"Puesto: Product Manager. Ubicación: Bogotá. Experiencia requerida: 5-8 años. Educación: Profesional en Diseño. Skills técnicas requeridas: Deep Learning, Java, Keras, Azure, Git, SQL, C++. Skills blandas: Adaptabilidad, Gestión del tiempo, Resolución de problemas. Idiomas: Francés.","Experiencia: 1-3 años. Educación: Profesional en Diseño. Skills: Adaptabilidad, Keras, Análisis financiero, SAP, Agile, Branding, Scrum, Liderazgo. Idiomas: Portugués, Inglés intermedio.",1.88
"Puesto: Analista de Datos. Ubicación: Remoto. Experiencia requerida: 8+ años. Educación: Maestría. Skills técnicas requeridas: Python, Azure, C++, Deep Learning. Skills blandas: Creatividad, Adaptabilidad. Idiomas: Inglés intermedio.","Experiencia: 3-5 años. Educación: Bachiller. Skills: Deep Learning, Scrum, Análisis financiero, Content creation, Excel avanzado, Marketing digital, Video editing, Negociación. Idiomas: Inglés intermedio, Inglés avanzado, Inglés nativo.",3.31
"Puesto: Ingeniero de Machine Learning. Ubicación: Bogotá. Experiencia requerida: 3-5 años. Educación: Profesional en Diseño. Skills técnicas requeridas: React, Node.js, Django, TensorFlow, MongoDB, Kubernetes. Skills blandas: Creatividad, Trabajo en equipo, Gestión del tiempo, Comunicación efectiva. Idiomas: Francés.","Experiencia: 1-3 años. Educación: Técnico. Skills: Django, Kubernetes, Creatividad, Gestión del tiempo, APIs REST, Liderazgo, MongoDB, Tableau. Idiomas: Francés.",5.08
"Puesto: DevOps Engineer. Ubicación: Híbrido. Experiencia requerida: 5-8 años. Educación: Profesional en Administración. Skills técnicas requeridas: C++, Django, Azure, MongoDB, JavaScript, PostgreSQL. Skills blandas: Resolución de problemas, Trabajo en equipo. Idiomas: Inglés avanzado.","Experiencia: 3-5 años. Educación: Técnico. Skills: MongoDB, Trabajo en equipo, Django, Liderazgo, Análisis financiero, PowerBI, React, C++. Idiomas: Inglés avanzado, Inglés nativo.",4.93
"Puesto: Desarrollador Frontend. Ubicación: Remoto. Experiencia requerida: 8+ años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: JavaScript, Kubernetes, Azure, Django, TensorFlow, Git, Deep Learning. Skills blandas: Comunicación efectiva, Resolución de problemas, Adaptabilidad. Idiomas: Inglés nativo.","Experiencia: 5-8 años. Educación: Tecnólogo. Skills: TensorFlow, Resolución de problemas, Azure, Comunicación efectiva, Django, Kubernetes, Git, JavaScript, Keras, Machine Learning, Creatividad, SQL, Adaptabilidad. Idiomas: Portugués.",7.4
